city,state_id,state_name,county_fips,county_name,zips
Sheridan,MO,Missouri,29227,Worth,64486
Courtland,CA,California,6067,Sacramento,95615
Riverdale,NE,Nebraska,31019,Buffalo,68870
Cooksville,IL,Illinois,17113,McLean,61730
Lake Cavanaugh,WA,Washington,53057,Skagit,98274
Bennett Springs,MO,Missouri,29105,Laclede,65536
Paxville,SC,South Carolina,45027,Clarendon,29102
Douglas,NE,Nebraska,31131,Otoe,68344
Gotham,WI,Wisconsin,55103,Richland,53540 53556
Finland,MN,Minnesota,27075,Lake,55603
Yoder,KS,Kansas,20155,Reno,67501 67543 67585
Chewey,OK,Oklahoma,40001,Adair,74457 74964
Wilburton Number One,PA,Pennsylvania,42037,Columbia,17888
Moro,AR,Arkansas,5077,Lee,72368
Cantwell,AK,Alaska,2068,Denali,99729
Ali Chuk,AZ,Arizona,4019,Pima,85321
Bishop Hills,TX,Texas,48375,Potter,79124
Lasana,TX,Texas,48061,Cameron,78550
Modesto,IL,Illinois,17117,Macoupin,62667
Van,WV,West Virginia,54005,Boone,25206
Millville,MN,Minnesota,27157,Wabasha,55957
Cecil,OH,Ohio,39125,Paulding,45821
Dutch Flat,CA,California,6061,Placer,95714
Sherrill,IA,Iowa,19061,Dubuque,52073
Portsmouth,IA,Iowa,19165,Shelby,51565
Trout Creek,MT,Montana,30089,Sanders,59874
Stony Creek,VA,Virginia,51183,Sussex,23882
Detroit,KS,Kansas,20041,Dickinson,67441 67410
Otoe,NE,Nebraska,31131,Otoe,68417
Zoar,OH,Ohio,39157,Tuscarawas,44697 44612
Chatfield,OH,Ohio,39033,Crawford,44825 44818
Spruce Pine,AL,Alabama,1059,Franklin,35585 35581
West Point,AR,Arkansas,5145,White,72143
North San Juan,CA,California,6057,Nevada,95960
Palominas,AZ,Arizona,4003,Cochise,85615
Amherst,CO,Colorado,8095,Phillips,80721
La Rosita,TX,Texas,48427,Starr,78582 78584
Colerain,NC,North Carolina,37015,Bertie,27924
Ramona,KS,Kansas,20115,Marion,67475
Halfway,MO,Missouri,29167,Polk,65663
Power,MT,Montana,30099,Teton,59468
Silver Plume,CO,Colorado,8019,Clear Creek,80476
Denison,KS,Kansas,20085,Jackson,66419
Jordan Valley,OR,Oregon,41045,Malheur,97910
Richland,OR,Oregon,41001,Baker,97870
Port Graham,AK,Alaska,2122,Kenai Peninsula,99603
Flat Rock,OH,Ohio,39147,Seneca,44828 44811
Hillview,IL,Illinois,17061,Greene,62050
Pomaria,SC,South Carolina,45071,Newberry,29126
Purdin,MO,Missouri,29115,Linn,64674
Lozano,TX,Texas,48061,Cameron,78586
Chesterfield,IL,Illinois,17117,Macoupin,62630
Fairhaven,CA,California,6023,Humboldt,95564
High Hill,MO,Missouri,29139,Montgomery,63350
Lowell Point,AK,Alaska,2122,Kenai Peninsula,99664
Wasola,MO,Missouri,29153,Ozark,65773
Hurley,MO,Missouri,29209,Stone,65633
Moore,MT,Montana,30027,Fergus,59464
Quemado,NM,New Mexico,35003,Catron,87829
Kennerdell,PA,Pennsylvania,42121,Venango,16374
Congress,OH,Ohio,39169,Wayne,44287
Cloverdale,OR,Oregon,41057,Tillamook,97112
Wessington,SD,South Dakota,46005,Beadle,57381
Minto,AK,Alaska,2290,Yukon-Koyukuk,99758
Hillsboro,IA,Iowa,19087,Henry,52630
Alfarata,PA,Pennsylvania,42087,Mifflin,17044 17841
Stevinson,CA,California,6047,Merced,95374
Arroyo Hondo,NM,New Mexico,35055,Taos,87571 87513
Gregory,OK,Oklahoma,40131,Rogers,74036
Mill Spring,MO,Missouri,29223,Wayne,63952
Coffman Cove,AK,Alaska,2198,Prince of Wales-Hyder,99918
Trego,WI,Wisconsin,55129,Washburn,54888
Pantego,NC,North Carolina,37013,Beaufort,27860
Rickardsville,IA,Iowa,19061,Dubuque,52039
Mullin,TX,Texas,48333,Mills,76864
West Millgrove,OH,Ohio,39173,Wood,43467 44817
Magnolia,IA,Iowa,19085,Harrison,51550
Geuda Springs,KS,Kansas,20191,Sumner,67051
McCracken,KS,Kansas,20165,Rush,67556
Elida,NM,New Mexico,35041,Roosevelt,88116
Abanda,AL,Alabama,1017,Chambers,36276
Los Barreras,TX,Texas,48427,Starr,78582
De Witt,IL,Illinois,17039,De Witt,61735
Wardner,ID,Idaho,16079,Shoshone,83837
Edmore,ND,North Dakota,38071,Ramsey,58330
Carrollton,MS,Mississippi,28015,Carroll,38917
Alcan Border,AK,Alaska,2240,Southeast Fairbanks,99764
Letcher,SD,South Dakota,46111,Sanborn,57359
Ferryville,WI,Wisconsin,55023,Crawford,54628
Broomtown,AL,Alabama,1019,Cherokee,35973
Delia,KS,Kansas,20085,Jackson,66418
Government Camp,OR,Oregon,41005,Clackamas,97028
Jakes Corner,AZ,Arizona,4007,Gila,85541
Truchas,NM,New Mexico,35039,Rio Arriba,87578
Campo Verde,TX,Texas,48427,Starr,78582
Rosine,KY,Kentucky,21183,Ohio,42370 42320 42349
Driftwood,TX,Texas,48209,Hays,78619
Shevlin,MN,Minnesota,27029,Clearwater,56676
Westboro,WI,Wisconsin,55119,Taylor,54490
Lucan,MN,Minnesota,27127,Redwood,56255
Mapleview,MN,Minnesota,27099,Mower,55912
Lamar Heights,MO,Missouri,29011,Barton,64759
Economy,IN,Indiana,18177,Wayne,47339 47346
Captiva,FL,Florida,12071,Lee,33924
Le Flore,OK,Oklahoma,40079,Le Flore,74942
Cimarron City,OK,Oklahoma,40083,Logan,73028 73044
Cleaton,KY,Kentucky,21177,Muhlenberg,42330 42332
Pierson,MI,Michigan,26117,Montcalm,49339
Arnegard,ND,North Dakota,38053,McKenzie,58835
Kirkville,IA,Iowa,19179,Wapello,52566
Rochester,OH,Ohio,39093,Lorain,44090
Philo,CA,California,6045,Mendocino,95466 95415
Pena,TX,Texas,48427,Starr,78584
Plainville,OH,Ohio,39061,Hamilton,45243 45227
Crowley,CO,Colorado,8025,Crowley,81033 81063
Cleveland,VA,Virginia,51167,Russell,24225
Houston,AR,Arkansas,5105,Perry,72070
Pulaski,IL,Illinois,17153,Pulaski,62976
Stamford,NE,Nebraska,31083,Harlan,68977
Sacate Village,AZ,Arizona,4021,Pinal,85339 85121
North Henderson,IL,Illinois,17131,Mercer,61466
Bessie,OK,Oklahoma,40149,Washita,73622
Williams,MN,Minnesota,27077,Lake of the Woods,56686
Coin,IA,Iowa,19145,Page,51636
Kranzburg,SD,South Dakota,46029,Codington,57245 57238
Chinese Camp,CA,California,6109,Tuolumne,95327
Orangeville,OH,Ohio,39155,Trumbull,44404 44453
Salineño,TX,Texas,48427,Starr,78585
Fifty-Six,AR,Arkansas,5137,Stone,72533
Berlin,IL,Illinois,17167,Sangamon,62670
Bellechester,MN,Minnesota,27049,Goodhue,55027
Gu-Win,AL,Alabama,1093,Marion,35563 35594
Quitman,LA,Louisiana,22049,Jackson,71268
Carrsville,VA,Virginia,51093,Isle of Wight,23315 23851
Foxburg,PA,Pennsylvania,42031,Clarion,16036
Jackson Lake,CO,Colorado,8087,Morgan,80653
Churchville,VA,Virginia,51015,Augusta,24421
Wallingford,IA,Iowa,19063,Emmet,51365
White Mesa,UT,Utah,49037,San Juan,84511
Newbern,AL,Alabama,1065,Hale,36765
Kaltag,AK,Alaska,2290,Yukon-Koyukuk,99748
Spaulding,OK,Oklahoma,40063,Hughes,74848
Holland,MN,Minnesota,27117,Pipestone,56139
Amsterdam,MT,Montana,30031,Gallatin,59741
Tingley,IA,Iowa,19159,Ringgold,50863
Cannonville,UT,Utah,49017,Garfield,84718
Good Hope,OH,Ohio,39047,Fayette,43160 45123
Omaha,AR,Arkansas,5009,Boone,72662
Foley,MO,Missouri,29113,Lincoln,63347
Adrian,OR,Oregon,41045,Malheur,97913 97901
Ogdensburg,WI,Wisconsin,55135,Waupaca,54962
Hunnewell,MO,Missouri,29205,Shelby,63443
Petersburg,ND,North Dakota,38063,Nelson,58272
Snowville,UT,Utah,49003,Box Elder,84336
De Soto,GA,Georgia,13261,Sumter,31743
Beards Fork,WV,West Virginia,54019,Fayette,25173
New Paris,PA,Pennsylvania,42009,Bedford,15554
Alpine Northwest,WY,Wyoming,56023,Lincoln,83128
Dry Creek,OK,Oklahoma,40021,Cherokee,74451 74427
Cataract,WI,Wisconsin,55081,Monroe,54656
Oconee,IL,Illinois,17173,Shelby,62553
Felton,MN,Minnesota,27027,Clay,56536
Millstone,KY,Kentucky,21133,Letcher,41838
Kettle River,MN,Minnesota,27017,Carlton,55757
Allen,KS,Kansas,20111,Lyon,66833
Whitesville,VA,Virginia,51001,Accomack,23421
Boulder Junction,WI,Wisconsin,55125,Vilas,54512
Manley,NE,Nebraska,31025,Cass,68403
Murtaugh,ID,Idaho,16083,Twin Falls,83344
Edna,CA,California,6079,San Luis Obispo,93401
Junction,UT,Utah,49031,Piute,84740
Teresita,OK,Oklahoma,40021,Cherokee,74464 74364
Loma Mar,CA,California,6081,San Mateo,94021 94060
Marcus,WA,Washington,53065,Stevens,99126 99151
El Quiote,TX,Texas,48427,Starr,78582
Allen,KY,Kentucky,21071,Floyd,41601
Farmington,CA,California,6077,San Joaquin,95230
Lidderdale,IA,Iowa,19027,Carroll,51401 51443 51452
Packwaukee,WI,Wisconsin,55077,Marquette,53953 53949
Elizabeth,MN,Minnesota,27111,Otter Tail,56537 56533
Star City,IN,Indiana,18131,Pulaski,46985
Adin,CA,California,6049,Modoc,96006
Halltown,MO,Missouri,29109,Lawrence,65604 65664
Syracuse,MO,Missouri,29141,Morgan,65354
Dickens,IA,Iowa,19041,Clay,51333
Mount Briar,MD,Maryland,24043,Washington,21756
Tallulah Falls,GA,Georgia,13137,Habersham,30523 30573 30552
Sparks,OK,Oklahoma,40081,Lincoln,74869
Stone Creek,OH,Ohio,39157,Tuscarawas,43840
Woodford,SC,South Carolina,45075,Orangeburg,29112
Lenhartsville,PA,Pennsylvania,42011,Berks,19534
Wellersburg,PA,Pennsylvania,42111,Somerset,15564 15545
St. James,MI,Michigan,26029,Charlevoix,49782
Beaver Bay,MN,Minnesota,27075,Lake,55614 55601
Parnell,MO,Missouri,29147,Nodaway,64475
Porter,MN,Minnesota,27173,Yellow Medicine,56280
East Globe,AZ,Arizona,4007,Gila,85550
Fernan Lake Village,ID,Idaho,16055,Kootenai,83814
Richey,MT,Montana,30021,Dawson,59259
Hettick,IL,Illinois,17117,Macoupin,62649
Gargatha,VA,Virginia,51001,Accomack,23421
Strathmere,NJ,New Jersey,34009,Cape May,8248
New Lebanon,PA,Pennsylvania,42085,Mercer,16145
Alexandria,NE,Nebraska,31169,Thayer,68303
Metcalf,IL,Illinois,17045,Edgar,61940
Glen Acres,NM,New Mexico,35023,Hidalgo,88045
Gildford,MT,Montana,30041,Hill,59525
West Mineral,KS,Kansas,20021,Cherokee,66782
Christine,ND,North Dakota,38077,Richland,58015
Claremont,IL,Illinois,17159,Richland,62421
Adrian,TX,Texas,48359,Oldham,79001
Conway,MI,Michigan,26047,Emmet,49706 49722 49770
Glen Echo Park,MO,Missouri,29189,St. Louis,63121
Leslie,MO,Missouri,29071,Franklin,63056
Diamond Bluff,WI,Wisconsin,55093,Pierce,54014
Sanborn,ND,North Dakota,38003,Barnes,58480
College City,CA,California,6011,Colusa,95912
Taylor,ND,North Dakota,38089,Stark,58656
Ruth,CA,California,6105,Trinity,95552
Eagle Rock,MO,Missouri,29009,Barry,65641
Kettlersville,OH,Ohio,39149,Shelby,45336 45302
Moore,ID,Idaho,16023,Butte,83255
Notchietown,OK,Oklahoma,40135,Sequoyah,74435
Neahkahnie,OR,Oregon,41057,Tillamook,97131
Garfield,KS,Kansas,20145,Pawnee,67529
Miami,MO,Missouri,29195,Saline,65344
Louise,MS,Mississippi,28053,Humphreys,39097
Lambs Grove,IA,Iowa,19099,Jasper,50208
Barnes City,IA,Iowa,19123,Mahaska,50027 50171
Griffin,IN,Indiana,18129,Posey,47616
Seboyeta,NM,New Mexico,35006,Cibola,87014
Glenford,OH,Ohio,39127,Perry,43739
Valley Springs,AR,Arkansas,5009,Boone,72601
Utica,PA,Pennsylvania,42121,Venango,16362
Renick,MO,Missouri,29175,Randolph,65270 65278
Dunreith,IN,Indiana,18065,Henry,47337
Tupelo,AR,Arkansas,5067,Jackson,72169
Grandin,ND,North Dakota,38017,Cass,58038
Round Mountain,TX,Texas,48031,Blanco,78663
Morgan Heights,CO,Colorado,8087,Morgan,80701
Sierra Village,CA,California,6109,Tuolumne,95335 95346
Sisquoc,CA,California,6083,Santa Barbara,93454
Big Arm,MT,Montana,30047,Lake,59910
Mason City,NE,Nebraska,31041,Custer,68855
Hillsboro,VA,Virginia,51107,Loudoun,20132
Norris,SD,South Dakota,46095,Mellette,57560
Sarahsville,OH,Ohio,39121,Noble,43779
Linndale,OH,Ohio,39035,Cuyahoga,44135 44111
Albrightsville,PA,Pennsylvania,42025,Carbon,18210
Lehigh,KS,Kansas,20115,Marion,67073
Binford,ND,North Dakota,38039,Griggs,58416
Palisade,MN,Minnesota,27001,Aitkin,56469
Brenton,WV,West Virginia,54109,Wyoming,24818
Oakville,IA,Iowa,19115,Louisa,52646
Keller,VA,Virginia,51001,Accomack,23401 23420
Eldon,OK,Oklahoma,40021,Cherokee,74960 74464
Lodoga,CA,California,6011,Colusa,95979
White Cloud,KS,Kansas,20043,Doniphan,66094
Tecopa,CA,California,6027,Inyo,92389
Pine Valley,UT,Utah,49053,Washington,84781
Twining,MI,Michigan,26011,Arenac,48766
Roslyn,SD,South Dakota,46037,Day,57261
Pleasant Plain,OH,Ohio,39165,Warren,45162
Standing Rock,AL,Alabama,1017,Chambers,36855
Orrville,AL,Alabama,1047,Dallas,36767
Marietta,NC,North Carolina,37155,Robeson,28340 28362
Melvin,MI,Michigan,26151,Sanilac,48454
El Camino Angosto,TX,Texas,48061,Cameron,78586
Fredericksburg,IN,Indiana,18175,Washington,47120
Washington,AR,Arkansas,5057,Hempstead,71862
New Baltimore,PA,Pennsylvania,42111,Somerset,15530 15553
Pilot Mound,IA,Iowa,19015,Boone,50223
Shongaloo,LA,Louisiana,22119,Webster,71072
Newtown,MO,Missouri,29211,Sullivan,64667
Melvin,TX,Texas,48307,McCulloch,76858 76825
Horseshoe Beach,FL,Florida,12029,Dixie,32648
Sunshine,CO,Colorado,8013,Boulder,80302
Idledale,CO,Colorado,8059,Jefferson,80401 80453
Fort Dodge,KS,Kansas,20057,Ford,67843
Sauget,IL,Illinois,17163,St. Clair,62206 62201
Swan Lake,MT,Montana,30047,Lake,59911
Old Mill Creek,IL,Illinois,17097,Lake,60083
Casa,AR,Arkansas,5105,Perry,72025
Silverstreet,SC,South Carolina,45071,Newberry,29145
Soham,NM,New Mexico,35047,San Miguel,87565
Sedgewickville,MO,Missouri,29017,Bollinger,63781
Orlando,OK,Oklahoma,40083,Logan,73073
McDougal,AR,Arkansas,5021,Clay,72456 72441 72422
Haverhill,IA,Iowa,19127,Marshall,50120
Hunter,OK,Oklahoma,40047,Garfield,74640
Tooleville,CA,California,6107,Tulare,93221
Lavina,MT,Montana,30037,Golden Valley,59046
McIntosh,SD,South Dakota,46031,Corson,57641
Meadowview Estates,KY,Kentucky,21111,Jefferson,40220
Winton,MN,Minnesota,27137,St. Louis,55731 55796
Utopia,TX,Texas,48463,Uvalde,78884
Winstonville,MS,Mississippi,28011,Bolivar,38762 38781
Muscotah,KS,Kansas,20005,Atchison,66058
Burdette,AR,Arkansas,5093,Mississippi,72321 72358
La Tour,MO,Missouri,29101,Johnson,64747
Iron City,TN,Tennessee,47099,Lawrence,38463
Woolsey,GA,Georgia,13113,Fayette,30215
Sedgwick,AR,Arkansas,5075,Lawrence,72476
Lisbon,LA,Louisiana,22027,Claiborne,71040 71048
Bromide,OK,Oklahoma,40069,Johnston,74530
San Lorenzo,NM,New Mexico,35017,Grant,88041
Delavan,MN,Minnesota,27043,Faribault,56023
Rondo,AR,Arkansas,5077,Lee,72355
Antares,AZ,Arizona,4015,Mohave,86401
Monument,PA,Pennsylvania,42027,Centre,16822
Selfridge,ND,North Dakota,38085,Sioux,58568
Calhoun,IL,Illinois,17159,Richland,62419
Lohman,MO,Missouri,29051,Cole,65053
Wainiha,HI,Hawaii,15007,Kauai,96714
Force,PA,Pennsylvania,42047,Elk,15868 15841
Robeline,LA,Louisiana,22069,Natchitoches,71469
St. Libory,NE,Nebraska,31093,Howard,68872
Stuart,OK,Oklahoma,40063,Hughes,74570
Falcon Mesa,TX,Texas,48505,Zapata,78076
West Glacier,MT,Montana,30029,Flathead,59936
Salt Rock,WV,West Virginia,54011,Cabell,25559
Troutdale,VA,Virginia,51077,Grayson,24378
Hessville,OH,Ohio,39143,Sandusky,43442
Florissant,CO,Colorado,8119,Teller,80816
Parkdale,MO,Missouri,29099,Jefferson,63049
Pump Back,OK,Oklahoma,40097,Mayes,74365
Dargan,MD,Maryland,24043,Washington,21782
Gene Autry,OK,Oklahoma,40019,Carter,73401
Rebecca,GA,Georgia,13287,Turner,31783
Grass Valley,OR,Oregon,41055,Sherman,97029
Butler,IL,Illinois,17135,Montgomery,62015
Danbury,WI,Wisconsin,55013,Burnett,54830
Rye,CO,Colorado,8101,Pueblo,81069
Coxton,KY,Kentucky,21095,Harlan,40831 40801 40828
Riverside,OR,Oregon,41059,Umatilla,97801
Woodbine,KS,Kansas,20041,Dickinson,67492 67449
Barclay,MD,Maryland,24035,Queen Anne's,21607
Steen,MN,Minnesota,27133,Rock,56173
Sycamore,KY,Kentucky,21111,Jefferson,40223
Smithboro,IL,Illinois,17005,Bond,62284
Starrucca,PA,Pennsylvania,42127,Wayne,18462
Ball Club,MN,Minnesota,27061,Itasca,56636
Mansfield,SD,South Dakota,46013,Brown,57460
French Camp,MS,Mississippi,28019,Choctaw,39745
Elmo,MT,Montana,30047,Lake,59915
Farnam,NE,Nebraska,31047,Dawson,69029
Burkittsville,MD,Maryland,24021,Frederick,21718
Viola,DE,Delaware,10001,Kent,19979
Rhame,ND,North Dakota,38011,Bowman,58651
Old Shawneetown,IL,Illinois,17059,Gallatin,62984
Albert,KS,Kansas,20009,Barton,67511
North Lawrence,OH,Ohio,39151,Stark,44666
Lewisville,OH,Ohio,39111,Monroe,43754
Mockingbird Valley,KY,Kentucky,21111,Jefferson,40207
Bern,KS,Kansas,20131,Nemaha,66408
Soldier,IA,Iowa,19133,Monona,51572
Combs,KY,Kentucky,21193,Perry,41729 41701
Holy Cross,AK,Alaska,2290,Yukon-Koyukuk,99602
Burgoon,OH,Ohio,39143,Sandusky,43407
Neskowin,OR,Oregon,41057,Tillamook,97149
Richland,SD,South Dakota,46127,Union,57025
Alvordton,OH,Ohio,39171,Williams,43501
Coburn,PA,Pennsylvania,42027,Centre,16832
Banks,AL,Alabama,1109,Pike,36005
Corning,KS,Kansas,20131,Nemaha,66417
Cannelburg,IN,Indiana,18027,Daviess,47519
Peever,SD,South Dakota,46109,Roberts,57257
Mission Hill,SD,South Dakota,46135,Yankton,57046
Coffey,MO,Missouri,29061,Daviess,64636
Manitou,OK,Oklahoma,40141,Tillman,73555
Evergreen,NC,North Carolina,37047,Columbus,28438
Deming,WA,Washington,53073,Whatcom,98247 98244
Randall,IA,Iowa,19079,Hamilton,50231
Golden Valley,ND,North Dakota,38057,Mercer,58541
Dundee,IA,Iowa,19055,Delaware,52038
West Point,IL,Illinois,17067,Hancock,62380
Vernon,AZ,Arizona,4001,Apache,85940
Rose Hill,IA,Iowa,19123,Mahaska,52586
Huey,IL,Illinois,17027,Clinton,62231 62252
Loomis,MI,Michigan,26073,Isabella,48617
Jolly,TX,Texas,48077,Clay,76310 76305
Corona,NM,New Mexico,35027,Lincoln,88318
Wendell,MN,Minnesota,27051,Grant,56590
Bluewater,CA,California,6071,San Bernardino,92242
Volin,SD,South Dakota,46135,Yankton,57072 57031
Lime Ridge,WI,Wisconsin,55111,Sauk,53941 53942
Rehrersburg,PA,Pennsylvania,42011,Berks,19550
Scotland,VA,Virginia,51181,Surry,23883
McKnightstown,PA,Pennsylvania,42001,Adams,17307 17343
Istachatta,FL,Florida,12053,Hernando,34601
Westphalia,KS,Kansas,20003,Anderson,66093
Adamsburg,PA,Pennsylvania,42129,Westmoreland,15611
Des Arc,MO,Missouri,29093,Iron,63636
Weinert,TX,Texas,48207,Haskell,76388
Georgetown,PA,Pennsylvania,42007,Beaver,15043
Baring,WA,Washington,53033,King,98224
Buck Creek,IN,Indiana,18157,Tippecanoe,47905 47924
Catlett,VA,Virginia,51061,Fauquier,20119
Lookeba,OK,Oklahoma,40015,Caddo,73053
Barronett,WI,Wisconsin,55005,Barron,54813
Longstreet,LA,Louisiana,22031,De Soto,71046 71049 71050
Pinion Pines,AZ,Arizona,4015,Mohave,86401
Rosalie,NE,Nebraska,31173,Thurston,68055
Maeystown,IL,Illinois,17133,Monroe,62244
Streeter,ND,North Dakota,38093,Stutsman,58483
Kingston,MN,Minnesota,27093,Meeker,55325
Fidelis,FL,Florida,12113,Santa Rosa,32565
Kittrell,NC,North Carolina,37181,Vance,27544
Ogema,WI,Wisconsin,55099,Price,54459
Butlerville,OH,Ohio,39165,Warren,45162
Ferdinand,ID,Idaho,16049,Idaho,83526
Whitehorse,SD,South Dakota,46041,Dewey,57661 57601
Alexander,IA,Iowa,19069,Franklin,50420
Little Sioux,IA,Iowa,19085,Harrison,51545
Mendon,MO,Missouri,29041,Chariton,64660
Burr Oak,KS,Kansas,20089,Jewell,66936
Junction City,GA,Georgia,13263,Talbot,31812
Ward,CO,Colorado,8013,Boulder,80481
Aurora,IA,Iowa,19019,Buchanan,50607
Blue Eye,MO,Missouri,29209,Stone,65611
Mount Carmel,FL,Florida,12113,Santa Rosa,32565
Woolstock,IA,Iowa,19197,Wright,50599
Foster,OK,Oklahoma,40049,Garvin,73434 73433 73039
Golovin,AK,Alaska,2180,Nome,99762
St. George,WV,West Virginia,54093,Tucker,26287
Hannasville,PA,Pennsylvania,42121,Venango,16323 16314 16362
Circleville,KS,Kansas,20085,Jackson,66416
Freistatt,MO,Missouri,29109,Lawrence,65654
Allakaket,AK,Alaska,2290,Yukon-Koyukuk,99720
St. Louis,OK,Oklahoma,40125,Pottawatomie,74826 74866
Reedy,WV,West Virginia,54087,Roane,25270
Fultonham,OH,Ohio,39119,Muskingum,43738
Idanha,OR,Oregon,41047,Marion,97350
Patterson,IA,Iowa,19121,Madison,50273 50229 50218
Alder,WA,Washington,53053,Pierce,98328
Vincent,IA,Iowa,19187,Webster,50594
Venango,NE,Nebraska,31135,Perkins,69168
Salamonia,IN,Indiana,18075,Jay,47371 47381
Ada,KS,Kansas,20143,Ottawa,67467
Rulo,NE,Nebraska,31147,Richardson,68431
Palmetto,LA,Louisiana,22097,St. Landry,71358
Green Spring,WV,West Virginia,54027,Hampshire,26722
Littleton,IL,Illinois,17169,Schuyler,61452
Sparta,OH,Ohio,39117,Morrow,43011
Lonepine,MT,Montana,30089,Sanders,59845 59848
Rhodell,WV,West Virginia,54081,Raleigh,25915
Cloverdale,OH,Ohio,39137,Putnam,45827
Seldovia Village,AK,Alaska,2122,Kenai Peninsula,99663
Lake Leelanau,MI,Michigan,26089,Leelanau,49653
Wainwright,OK,Oklahoma,40101,Muskogee,74468
Cordova,SC,South Carolina,45075,Orangeburg,29039
Argyle,MO,Missouri,29151,Osage,65001
Miller's Cove,TX,Texas,48449,Titus,75493
Arlington,AZ,Arizona,4013,Maricopa,85322
Moonshine,LA,Louisiana,22093,St. James,70086
Longfellow,PA,Pennsylvania,42087,Mifflin,17044
LaFayette,KY,Kentucky,21047,Christian,42254
Willapa,WA,Washington,53049,Pacific,98577
Lamy,NM,New Mexico,35049,Santa Fe,87540
Blanco,NM,New Mexico,35045,San Juan,87413 87412
Alcalde,NM,New Mexico,35039,Rio Arriba,87511
Burlington,OK,Oklahoma,40003,Alfalfa,73722
Tabiona,UT,Utah,49013,Duchesne,84072
Winchester,AR,Arkansas,5043,Drew,71677
Oakland Acres,IA,Iowa,19099,Jasper,50112
Santa Claus,GA,Georgia,13279,Toombs,30436
Talladega Springs,AL,Alabama,1121,Talladega,35151
Bassett,AR,Arkansas,5093,Mississippi,72350
Prestonville,KY,Kentucky,21041,Carroll,41008
Nelson,IL,Illinois,17103,Lee,61071 61021
Frannie,WY,Wyoming,56003,Big Horn,82423
Daykin,NE,Nebraska,31095,Jefferson,68338
Fort Green Springs,FL,Florida,12049,Hardee,33834
Midvale,ID,Idaho,16087,Washington,83645
Hickory Corners,MI,Michigan,26015,Barry,49060
Winona,KS,Kansas,20109,Logan,67764
Ulysses,NE,Nebraska,31023,Butler,68669
Alston,GA,Georgia,13209,Montgomery,30473 30412 30410
McNeal,AZ,Arizona,4003,Cochise,85617
Pike,CA,California,6091,Sierra,95960
Ellison Bay,WI,Wisconsin,55029,Door,54210
Rew,PA,Pennsylvania,42083,McKean,16701 16744
Fountain Hill,AR,Arkansas,5003,Ashley,71642
Redmon,IL,Illinois,17045,Edgar,61949
Humboldt River Ranch,NV,Nevada,32027,Pershing,89419
Goehner,NE,Nebraska,31159,Seward,68434 68364
Bloomville,NY,New York,36025,Delaware,13739
Page,NE,Nebraska,31089,Holt,68766
Booneville,KY,Kentucky,21189,Owsley,41314
Fenwick,WV,West Virginia,54067,Nicholas,26202
Rexford,MT,Montana,30053,Lincoln,59930
Plainfield,OH,Ohio,39031,Coshocton,43836 43812
Hardtner,KS,Kansas,20007,Barber,67057
Verdon,NE,Nebraska,31147,Richardson,68457
Leighton,IA,Iowa,19123,Mahaska,50143
Garrett,IL,Illinois,17041,Douglas,61913
Pine Grove,WA,Washington,53019,Ferry,99166
Templeton,VA,Virginia,51149,Prince George,23805
Paradise,MT,Montana,30089,Sanders,59859 59856
Scipio,IN,Indiana,18079,Jennings,47273
Chili,WI,Wisconsin,55019,Clark,54420
Blomkest,MN,Minnesota,27067,Kandiyohi,56216
Northwood,PA,Pennsylvania,42013,Blair,16686
Castalia,IA,Iowa,19191,Winneshiek,52133
Lutak,AK,Alaska,2100,Haines,99827
Swaledale,IA,Iowa,19033,Cerro Gordo,50477
Silver City,NV,Nevada,32019,Lyon,89428
Downieville,CA,California,6091,Sierra,95936
Summertown,GA,Georgia,13107,Emanuel,30441
Kohls Ranch,AZ,Arizona,4007,Gila,85541
Greenbush,WI,Wisconsin,55117,Sheboygan,53023
La Platte,NE,Nebraska,31153,Sarpy,68123
Kickapoo Tribal Center,KS,Kansas,20013,Brown,66439
Chester,AR,Arkansas,5033,Crawford,72934
Boyd,MN,Minnesota,27073,Lac qui Parle,56218
McDonald,KS,Kansas,20153,Rawlins,67745
Rockville,MO,Missouri,29013,Bates,64780
